,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,likes_people,keep_in,prob_likes,labels,age_interval
1770,476,0,16.92,male,Dachshund Mix,2013-01-09,2013-02-10,2013-01-22,red,short,small,unknow,yes,both flat and garden,0.9803399469940699,9,Old
1771,479,0,16.92,male,Siberian Husky Mix,2013-01-03,2013-02-15,2013-01-22,gray and white,medium,large,unknow,yes,both flat and garden,0.964576562184019,7,Old
1772,307,0,7.92,female,Dachshund Mix,2013-01-25,2013-01-25,2013-01-28,yellow-brown,short,medium,unknow,yes,unknow,0.49621938082801564,3,Young
1773,461,0,13.92,male,"Akita, German Shepherd Dog Mix",2012-12-06,2013-02-10,2013-01-20,yellow-brown,short,large,unknow,yes,both flat and garden,0.9596977655758188,7,Old
1774,61,0,10.42,female,Unknown Mix,2009-10-25,2013-01-23,2013-01-23,yellow-brown,medium,medium,yes,yes,garden,0.952549148896646,6,Middle_age
1775,471,0,16.92,male,Puli Mix,2012-11-28,2013-01-30,2013-01-21,white,long,medium,unknow,yes,both flat and garden,0.979064059291183,9,Old
1776,65,0,11.67,male,Unknown Mix,2009-01-20,2013-01-23,2013-01-23,black,long,large,no,yes,garden,0.9313873284984312,5,Old
1777,474,0,7.67,male,Unknown Mix,2012-09-20,2013-01-30,2013-01-21,saddle back,medium,medium,unknow,yes,both flat and garden,0.9717521959657359,8,Young
1778,313,0,8.92,male,Staffordshire Terrier Mix,2013-01-31,2013-01-31,2013-02-01,brown,short,medium,unknow,no,unknow,0.3050219006602891,2,Middle_age
1779,63,0,7.58,female,Unknown Mix,2013-01-29,2013-01-29,2013-01-29,black,short,large,no,yes,flat,0.9826649217541662,10,Young
1780,47,0,9.92,male,Unknown Mix,2012-08-30,2012-08-30,2012-12-29,black,medium,large,unknow,yes,unknow,0.5987643971328498,3,Middle_age
1781,55,0,9.58,female,Unknown Mix,2010-07-16,2013-01-06,2013-01-06,black and white,short,medium,yes,yes,garden,0.9544624248375716,6,Middle_age
1782,56,0,7.92,male,Unknown Mix,2012-12-28,2013-01-12,2012-12-31,black and brown,short,large,no,yes,garden,0.9821016177774192,10,Young
1783,45,0,11.33,female,Terrier Mix,2012-08-19,2012-08-19,2012-12-29,apricot,short,small,yes,no,unknow,0.10650714559716122,1,Old
1784,1855,0,10.42,male,Vizsla Mix,2013-01-11,2013-01-11,2013-01-14,brown,short,large,unknow,yes,garden,0.956460561813371,7,Middle_age
1785,293,0,16.92,male,Caucasian Ovtcharka Mix,2013-01-09,2013-01-09,2013-01-09,black and white,medium,medium,unknow,no,unknow,0.15567118532264854,2,Old
1786,14,0,7.83,male,Terrier Mix,2012-10-28,2012-10-28,2013-01-15,brown and white,wirehaired,small,no,no,both flat and garden,0.24847487397026047,2,Young
1787,44,0,15.92,male,Fox Terrier Mix,2012-08-19,2012-08-19,2012-12-29,black and white,short,medium,unknow,yes,unknow,0.58184065595879,3,Old
1788,294,0,9.92,female,Dachshund Mix,2013-01-11,2013-01-11,2013-01-11,sable,short,medium,unknow,no,unknow,0.430409179994736,3,Middle_age
1789,43,0,6.92,male,Unknown Mix,2013-01-14,2013-01-14,2013-01-14,apricot,short,medium,unknow,no,unknow,0.5614586087888586,3,Young
1790,1056,0,8.33,male,Chinese Shar-Pei Mix,2012-12-19,2012-12-19,2013-01-20,apricot,short,medium,yes,yes,both flat and garden,0.954517540075076,6,Young
1791,459,0,8.92,female,Hound Mix,2012-10-31,2012-01-20,2013-01-02,black and brown,short,medium,unknow,yes,both flat and garden,0.9843982704477554,10,Middle_age
1792,876,0,12.92,male,Belgian Sheepdog Mix,2013-01-05,2013-01-05,2013-01-05,black and brown,long,large,yes,no,garden,0.5530443581154089,3,Old
1793,53,0,8.75,female,Unknown Mix,2011-05-02,2013-01-06,2013-01-06,black and white,short,large,yes,yes,garden,0.9378519626456534,6,Middle_age
1794,56,0,9.92,female,Unknown Mix,2010-07-04,2013-01-08,2013-01-08,yellow-brown,short,medium,yes,yes,garden,0.936718551188951,6,Middle_age
1795,46,0,11.25,female,Dachshund Mix,2012-08-23,2012-08-23,2012-12-29,black and white,short,small,yes,yes,unknow,0.7403153422993412,4,Old
1796,2,0,9.92,female,Unknown Mix,2010-06-30,2013-01-01,2013-01-06,apricot,long,medium,yes,yes,both flat and garden,0.7926437773283453,4,Middle_age
1797,50,0,9.92,male,Unknown Mix,2011-04-10,2013-01-02,2013-01-02,black and white,short,medium,no,yes,garden,0.965504652744369,7,Middle_age
1798,901,0,9.92,male,German Pointer,2012-12-16,2012-12-16,2013-01-07,brown and white,long,medium,no,no,unknow,0.2309784616579575,2,Middle_age
1799,13,0,8.83,female,German Shepherd Dog Mix,2012-10-17,2012-10-13,2013-01-15,sable,medium,medium,unknow,yes,both flat and garden,0.9580228159590075,7,Middle_age
1800,33,0,10.5,female,Vizsla Mix,2012-06-24,2012-06-24,2012-12-28,brown,wirehaired,medium,unknow,yes,unknow,0.6031410265568246,3,Middle_age
1801,288,0,8.08,male,Unknown Mix,2012-12-27,2012-12-27,2012-12-27,black,medium,medium,unknow,yes,unknow,0.5174974769675704,3,Young
1802,273,0,12.92,male,Unknown Mix,2012-12-19,2012-12-19,2012-12-23,black,short,medium,unknow,yes,unknow,0.6803715893193911,3,Old
1803,39,0,7.92,female,Rottweiler Mix,2012-08-09,2012-08-09,2012-12-29,black and brown,short,large,unknow,yes,unknow,0.8810930803969427,5,Young
1804,43,0,7.42,male,Unknown Mix,2012-08-19,2012-08-19,2012-12-29,black and brown,short,large,unknow,yes,unknow,0.7145360105691388,4,Young
1805,41,0,13.92,female,Unknown Mix,2012-08-19,2012-08-19,2012-12-29,brown and white,long,medium,unknow,yes,unknow,0.7015860007731374,3,Old
1806,286,0,8.33,male,Unknown Mix,2012-12-21,2012-12-21,2012-12-23,black and brown,short,medium,unknow,no,unknow,0.5922142706383435,3,Young
